"Visits_Per_Station","PrimaryCareShortageArea","EDStations","Tot_ED_NmbVsts","UrbanRuralDesi","HospitalOwnership","year","CountyName","avgTotEDVsts","avgEdStationVisits"
75.0454545454545,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,75.0454545454545
75.1578947368421,"Yes",19,53276,"Urban","Government","2023","Monterey",53276,75.1578947368421
75.2,"Yes",10,28495,"Urban","Nonprofit","2023","Kern",28495,75.2
75.3125,"Yes",16,54470,"Urban","Government","2023","Monterey",54470,75.3125
75.4130434782609,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,75.4130434782609
75.75,"Yes",12,16133,"Urban","Investor Owned","2023","Riverside",16133,75.75
75.8846153846154,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,75.8846153846154
76.448275862069,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,76.448275862069
76.8275862068966,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,76.8275862068966
76.95,"Yes",20,17746,"Urban","Investor Owned","2022","San Diego",17746,76.95
77.4,"Yes",10,11411,"Urban","Investor Owned","2022","Orange",11411,77.4
78.0625,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,78.0625
78.2926829268293,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,78.2926829268293
78.7142857142857,"Yes",35,80002,"Urban","Investor Owned","2023","Los Angeles",80002,78.7142857142857
78.8235294117647,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,78.8235294117647
80.0350877192982,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,80.0350877192982
80.09375,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,80.09375
80.6,"Yes",20,17043,"Urban","Investor Owned","2023","San Diego",17043,80.6
80.6849315068493,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,80.6849315068493
80.75,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,80.75
80.7916666666667,"Yes",24,25304,"Urban","Investor Owned","2023","Orange",25304,80.7916666666667
80.8888888888889,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,80.8888888888889
81.0217391304348,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,81.0217391304348
81.3157894736842,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,81.3157894736842
81.4912280701754,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,81.4912280701754
81.5416666666667,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,81.5416666666667
81.5490196078431,"Yes",51,33915,"Urban","Investor Owned","2021","Los Angeles",33915,81.5490196078431
81.5909090909091,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,81.5909090909091
82.0833333333333,"Yes",12,32018,"Urban","Investor Owned","2023","Los Angeles",32018,82.0833333333333
82.6538461538462,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,82.6538461538462
82.6875,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,82.6875
82.9375,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,82.9375
83.2954545454545,"Yes",44,94386,"Urban","Nonprofit","2023","Kings",94386,83.2954545454545
84,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,84
84.9615384615385,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,84.9615384615385
84.9655172413793,"Yes",29,109217,"Urban","Nonprofit","2023","Los Angeles",109217,84.9655172413793
85.0833333333333,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,85.0833333333333
85.4235294117647,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,85.4235294117647
85.625,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,85.625
86.0625,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,86.0625
86.125,"Yes",8,10400,"Urban","Investor Owned","2022","Los Angeles",10400,86.125
86.3103448275862,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,86.3103448275862
86.4246575342466,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,86.4246575342466
86.5,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,86.5
87.2380952380952,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,87.2380952380952
87.56,"Yes",50,35849,"Urban","Investor Owned","2022","Los Angeles",35849,87.56
87.7,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,87.7
87.9583333333333,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,87.9583333333333
88.5964912280702,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,88.5964912280702
90.75,"Yes",4,3646,"Urban","Investor Owned","2023","Los Angeles",3646,90.75
90.9375,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,90.9375
91.1034482758621,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,91.1034482758621
91.2857142857143,"Yes",7,6908,"Urban","Investor Owned","2022","Los Angeles",6908,91.2857142857143
91.5,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,91.5
91.5428571428571,"Yes",35,80002,"Urban","Investor Owned","2023","Los Angeles",80002,91.5428571428571
92.3586956521739,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,92.3586956521739
92.4657534246575,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,92.4657534246575
92.6666666666667,"Yes",18,36593,"Urban","Investor Owned","2022","San Bernardino",36593,92.6666666666667
93.3287671232877,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,93.3287671232877
93.7808219178082,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,93.7808219178082
94.0769230769231,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,94.0769230769231
94.1527777777778,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,94.1527777777778
94.3,"Yes",10,28475,"Urban","Nonprofit","2022","Kern",28475,94.3
94.375,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,94.375
94.5,"Yes",10,28475,"Urban","Nonprofit","2022","Kern",28475,94.5
94.5833333333333,"Yes",12,16133,"Urban","Investor Owned","2023","Riverside",16133,94.5833333333333
94.6666666666667,"Yes",24,25304,"Urban","Investor Owned","2023","Orange",25304,94.6666666666667
94.8275862068966,"Yes",29,40855,"Urban","Investor Owned","2023","Riverside",40855,94.8275862068966
95.25,"Yes",24,25258,"Urban","Investor Owned","2022","Orange",25258,95.25
95.421875,"Yes",64,45465,"Urban","Government","2023","Orange",45465,95.421875
95.4358974358974,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,95.4358974358974
95.4931506849315,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,95.4931506849315
95.6551724137931,"Yes",29,40855,"Urban","Investor Owned","2023","Riverside",40855,95.6551724137931
96,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,96
96.5,"Yes",40,52193,"Urban","Investor Owned","2023","Los Angeles",52193,96.5
96.9178082191781,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,96.9178082191781
97.75,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,97.75
98.0967741935484,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,98.0967741935484
98.2,"Yes",10,11411,"Urban","Investor Owned","2022","Orange",11411,98.2
98.2602739726027,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,98.2602739726027
99.8333333333333,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,99.8333333333333
100.25,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,100.25
100.8,"Yes",20,23943,"Urban","Investor Owned","2021","Los Angeles",23943,100.8
101.013888888889,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,101.013888888889
101.75,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,101.75
102.083333333333,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,102.083333333333
103.025641025641,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,103.025641025641
103.136363636364,"Yes",44,42673,"Urban","Government","2022","Orange",42673,103.136363636364
103.615384615385,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,103.615384615385
103.72,"Yes",50,35849,"Urban","Investor Owned","2022","Los Angeles",35849,103.72
104,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,104
104.375,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,104.375
104.5,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,104.5
104.684931506849,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,104.684931506849
104.8,"Yes",10,28495,"Urban","Nonprofit","2023","Kern",28495,104.8
105.125,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,105.125
105.5,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,105.5
107.088235294118,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,107.088235294118
107.404255319149,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,107.404255319149
107.454545454545,"Yes",44,37922,"Urban","Government","2021","Orange",37922,107.454545454545
107.7,"Yes",20,17090,"Urban","Investor Owned","2021","San Diego",17090,107.7
108.068181818182,"Yes",44,42673,"Urban","Government","2022","Orange",42673,108.068181818182
108.583333333333,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,108.583333333333
108.730769230769,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,108.730769230769
108.795454545455,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,108.795454545455
109.285714285714,"Yes",7,6834,"Urban","Investor Owned","2021","Los Angeles",6834,109.285714285714
109.375,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,109.375
109.941176470588,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,109.941176470588
111.397260273973,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,111.397260273973
111.602739726027,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,111.602739726027
111.909090909091,"Yes",44,37922,"Urban","Government","2021","Orange",37922,111.909090909091
112.272727272727,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,112.272727272727
112.384615384615,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,112.384615384615
113.714285714286,"Yes",7,6736,"Urban","Investor Owned","2023","Los Angeles",6736,113.714285714286
113.789473684211,"Yes",19,49779,"Urban","Government","2022","Monterey",49779,113.789473684211
113.835616438356,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,113.835616438356
114.25,"Yes",8,10400,"Urban","Investor Owned","2022","Los Angeles",10400,114.25
114.739726027397,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,114.739726027397
116,"Yes",12,18089,"Urban","Investor Owned","2021","Orange",18089,116
116.571428571429,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,116.571428571429
116.8125,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,116.8125
116.9,"Yes",20,17043,"Urban","Investor Owned","2023","San Diego",17043,116.9
117.4,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,117.4
117.809523809524,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,117.809523809524
118.862068965517,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,118.862068965517
119.4,"Yes",10,28495,"Urban","Nonprofit","2023","Kern",28495,119.4
119.7,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,119.7
120.019607843137,"Yes",51,33915,"Urban","Investor Owned","2021","Los Angeles",33915,120.019607843137
122.272727272727,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,122.272727272727
122.531914893617,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,122.531914893617
123,"Yes",12,16133,"Urban","Investor Owned","2023","Riverside",16133,123
123.620689655172,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,123.620689655172
123.857142857143,"Yes",7,6736,"Urban","Investor Owned","2023","Los Angeles",6736,123.857142857143
123.9,"Yes",40,52193,"Urban","Investor Owned","2023","Los Angeles",52193,123.9
124.041666666667,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,124.041666666667
124.708333333333,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,124.708333333333
125.140350877193,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,125.140350877193
125.371428571429,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,125.371428571429
125.421052631579,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,125.421052631579
125.833333333333,"Yes",12,19824,"Urban","Investor Owned","2023","Orange",19824,125.833333333333
126.095238095238,"Yes",42,39926,"Urban","Investor Owned","2021","Los Angeles",39926,126.095238095238
126.835616438356,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,126.835616438356
127.263157894737,"Yes",19,49779,"Urban","Government","2022","Monterey",49779,127.263157894737
127.333333333333,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,127.333333333333
127.65625,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,127.65625
127.863636363636,"Yes",44,37922,"Urban","Government","2021","Orange",37922,127.863636363636
128.05,"Yes",20,17746,"Urban","Investor Owned","2022","San Diego",17746,128.05
128.191780821918,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,128.191780821918
128.829268292683,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,128.829268292683
128.916666666667,"Yes",12,16133,"Urban","Investor Owned","2023","Riverside",16133,128.916666666667
129.356164383562,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,129.356164383562
130,"Yes",18,36593,"Urban","Investor Owned","2022","San Bernardino",36593,130
130.285714285714,"Yes",7,6908,"Urban","Investor Owned","2022","Los Angeles",6908,130.285714285714
130.576923076923,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,130.576923076923
130.916666666667,"Yes",12,19807,"Urban","Investor Owned","2022","Orange",19807,130.916666666667
131.709677419355,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,131.709677419355
131.942857142857,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,131.942857142857
134.25,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,134.25
134.75,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,134.75
134.75,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,134.75
135.25,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,135.25
135.52380952381,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,135.52380952381
135.75,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,135.75
136.25,"Yes",4,3646,"Urban","Investor Owned","2023","Los Angeles",3646,136.25
137.245614035088,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,137.245614035088
137.463414634146,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,137.463414634146
138.958333333333,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,138.958333333333
139.041666666667,"Yes",24,25258,"Urban","Investor Owned","2022","Orange",25258,139.041666666667
139.125,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,139.125
139.972602739726,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,139.972602739726
140.862068965517,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,140.862068965517
141.8125,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,141.8125
142.054347826087,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,142.054347826087
142.097826086957,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,142.097826086957
143.133333333333,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,143.133333333333
143.9,"Yes",10,29497,"Urban","Investor Owned","2022","Los Angeles",29497,143.9
144.295454545455,"Yes",44,42673,"Urban","Government","2022","Orange",42673,144.295454545455
144.739726027397,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,144.739726027397
144.769230769231,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,144.769230769231
144.852941176471,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,144.852941176471
144.9,"Yes",10,28475,"Urban","Nonprofit","2022","Kern",28475,144.9
145.916666666667,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,145.916666666667
146.045454545455,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,146.045454545455
146.05,"Yes",20,23943,"Urban","Investor Owned","2021","Los Angeles",23943,146.05
146.137931034483,"Yes",29,99493,"Urban","Nonprofit","2022","Los Angeles",99493,146.137931034483
146.25,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,146.25
146.958333333333,"Yes",24,25258,"Urban","Investor Owned","2022","Orange",25258,146.958333333333
147.192307692308,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,147.192307692308
147.239130434783,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,147.239130434783
148.625,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,148.625
149.190476190476,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,149.190476190476
149.494117647059,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,149.494117647059
149.5,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,149.5
149.730769230769,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,149.730769230769
150.633333333333,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,150.633333333333
150.9,"Yes",10,27216,"Urban","Investor Owned","2021","Los Angeles",27216,150.9
151.288461538462,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,151.288461538462
151.685714285714,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,151.685714285714
153,"Yes",7,6834,"Urban","Investor Owned","2021","Los Angeles",6834,153
153.083333333333,"Yes",24,25304,"Urban","Investor Owned","2023","Orange",25304,153.083333333333
153.625,"Yes",8,10400,"Urban","Investor Owned","2022","Los Angeles",10400,153.625
154.41095890411,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,154.41095890411
155.375,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,155.375
156.318181818182,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,156.318181818182
156.625,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,156.625
157.137931034483,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,157.137931034483
157.890625,"Yes",64,45465,"Urban","Government","2023","Orange",45465,157.890625
158,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,158
158.566666666667,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,158.566666666667
158.625,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,158.625
158.766666666667,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,158.766666666667
159.625,"Yes",8,10400,"Urban","Investor Owned","2022","Los Angeles",10400,159.625
161.127659574468,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,161.127659574468
162.846153846154,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,162.846153846154
163.359375,"Yes",64,87345,"Urban","Investor Owned","2023","Riverside",87345,163.359375
163.546875,"Yes",64,87345,"Urban","Investor Owned","2023","Riverside",87345,163.546875
163.549019607843,"Yes",51,33915,"Urban","Investor Owned","2021","Los Angeles",33915,163.549019607843
165.722222222222,"Yes",18,36593,"Urban","Investor Owned","2022","San Bernardino",36593,165.722222222222
167.659574468085,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,167.659574468085
167.9375,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,167.9375
169.238095238095,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,169.238095238095
170.793103448276,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,170.793103448276
171.416666666667,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,171.416666666667
171.416666666667,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,171.416666666667
173.875,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,173.875
174.838709677419,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,174.838709677419
176.75,"Yes",4,3646,"Urban","Investor Owned","2023","Los Angeles",3646,176.75
176.896551724138,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,176.896551724138
178.068181818182,"Yes",44,94386,"Urban","Nonprofit","2023","Kings",94386,178.068181818182
178.105263157895,"Yes",19,49779,"Urban","Government","2022","Monterey",49779,178.105263157895
178.34,"Yes",50,35849,"Urban","Investor Owned","2022","Los Angeles",35849,178.34
179.083333333333,"Yes",12,32018,"Urban","Investor Owned","2023","Los Angeles",32018,179.083333333333
179.75,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,179.75
181.314285714286,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,181.314285714286
181.708333333333,"Yes",24,25258,"Urban","Investor Owned","2022","Orange",25258,181.708333333333
182.551282051282,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,182.551282051282
182.931506849315,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,182.931506849315
183.4,"Yes",20,23943,"Urban","Investor Owned","2021","Los Angeles",23943,183.4
184.222222222222,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,184.222222222222
184.619047619048,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,184.619047619048
184.7,"Yes",40,52193,"Urban","Investor Owned","2023","Los Angeles",52193,184.7
184.904761904762,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,184.904761904762
185.576923076923,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,185.576923076923
185.625,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,185.625
186.5,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,186.5
186.833333333333,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,186.833333333333
187.208333333333,"Yes",24,25304,"Urban","Investor Owned","2023","Orange",25304,187.208333333333
189.5,"Yes",20,17090,"Urban","Investor Owned","2021","San Diego",17090,189.5
192.5625,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,192.5625
194.083333333333,"Yes",12,18089,"Urban","Investor Owned","2021","Orange",18089,194.083333333333
195.3,"Yes",20,17090,"Urban","Investor Owned","2021","San Diego",17090,195.3
195.333333333333,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,195.333333333333
195.75,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,195.75
199.02380952381,"Yes",42,39926,"Urban","Investor Owned","2021","Los Angeles",39926,199.02380952381
202.111111111111,"Yes",18,36593,"Urban","Investor Owned","2022","San Bernardino",36593,202.111111111111
202.75,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,202.75
203.142857142857,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,203.142857142857
204.416666666667,"Yes",12,18089,"Urban","Investor Owned","2021","Orange",18089,204.416666666667
205.8125,"Yes",16,54470,"Urban","Government","2023","Monterey",54470,205.8125
206.493150684931,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,206.493150684931
207.125,"Yes",8,10400,"Urban","Investor Owned","2022","Los Angeles",10400,207.125
207.25,"Yes",20,17043,"Urban","Investor Owned","2023","San Diego",17043,207.25
207.4375,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,207.4375
207.6,"Yes",20,17043,"Urban","Investor Owned","2023","San Diego",17043,207.6
208.7,"Yes",10,27216,"Urban","Investor Owned","2021","Los Angeles",27216,208.7
210.301369863014,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,210.301369863014
210.820512820513,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,210.820512820513
211.5,"Yes",20,17090,"Urban","Investor Owned","2021","San Diego",17090,211.5
212.65,"Yes",20,17043,"Urban","Investor Owned","2023","San Diego",17043,212.65
215,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,215
216.052631578947,"Yes",19,53276,"Urban","Government","2023","Monterey",53276,216.052631578947
217.95,"Yes",20,17746,"Urban","Investor Owned","2022","San Diego",17746,217.95
218.241379310345,"Yes",29,99493,"Urban","Nonprofit","2022","Los Angeles",99493,218.241379310345
218.5,"Yes",20,17746,"Urban","Investor Owned","2022","San Diego",17746,218.5
218.666666666667,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,218.666666666667
221.333333333333,"Yes",12,19824,"Urban","Investor Owned","2023","Orange",19824,221.333333333333
221.542857142857,"Yes",35,80002,"Urban","Investor Owned","2023","Los Angeles",80002,221.542857142857
221.555555555556,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,221.555555555556
224.347826086957,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,224.347826086957
224.520547945205,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,224.520547945205
226.25,"Yes",12,19807,"Urban","Investor Owned","2022","Orange",19807,226.25
226.6,"Yes",10,29497,"Urban","Investor Owned","2022","Los Angeles",29497,226.6
227.363636363636,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,227.363636363636
227.380952380952,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,227.380952380952
227.47619047619,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,227.47619047619
227.613636363636,"Yes",44,37922,"Urban","Government","2021","Orange",37922,227.613636363636
227.961538461538,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,227.961538461538
232.166666666667,"Yes",12,19807,"Urban","Investor Owned","2022","Orange",19807,232.166666666667
232.205882352941,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,232.205882352941
233.25,"Yes",20,17746,"Urban","Investor Owned","2022","San Diego",17746,233.25
234,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,234
234.195652173913,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,234.195652173913
234.689655172414,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,234.689655172414
234.902173913043,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,234.902173913043
235.206896551724,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,235.206896551724
237.96875,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,237.96875
238.083333333333,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,238.083333333333
238.75,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,238.75
239.083333333333,"Yes",12,19824,"Urban","Investor Owned","2023","Orange",19824,239.083333333333
240.914893617021,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,240.914893617021
242.25,"Yes",16,54470,"Urban","Government","2023","Monterey",54470,242.25
242.846153846154,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,242.846153846154
243.161290322581,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,243.161290322581
243.204545454545,"Yes",44,42673,"Urban","Government","2022","Orange",42673,243.204545454545
244.5,"Yes",4,3646,"Urban","Investor Owned","2023","Los Angeles",3646,244.5
244.609375,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,244.609375
245.291666666667,"Yes",24,25304,"Urban","Investor Owned","2023","Orange",25304,245.291666666667
